Trans. Date,Post Date,Description,Amount,Category,Year
6/10/2022,6/10/2022,ONLYFANS.COM 8886880458 IL,8.5,Merchandise,2022
6/11/2022,6/11/2022,BOB & EDITH'S DINER ARLINGTON VA,91,Restaurants,2022
6/11/2022,6/11/2022,UBER TRIP 866-576-1039 CA,44.24,Travel/ Entertainment,2022
6/12/2022,6/12/2022,GIANT 0774 ARLINGTON VA01266R,154.24,Supermarkets,2022
6/13/2022,6/13/2022,AMZN MKTP US*2825U43J3 AMZN.COM/BILLWAITEM TRANSFERRED FROM PREV ACCOUNT,27.98,Merchandise,2022
6/13/2022,6/13/2022,OCULUS *DJER8CTD92 OCULUS.COM CAP4821246444653861,16.28,Merchandise,2022
6/13/2022,6/13/2022,OCULUS *H6P4WD3E92 OCULUS.COM CAP5007725799339259,24.97,Merchandise,2022
6/13/2022,6/13/2022,TST* TWO GUYS GRILL & BALTIMORE MD00020841007416396344AA,110,Restaurants,2022
6/14/2022,6/14/2022,AMZN MKTP US*BO0JH2WA3 AMZN.COM/BILLWAITEM TRANSFERRED FROM PREV ACCOUNT,27.18,Merchandise,2022
6/14/2022,6/14/2022,OCULUS *5CDH6CBD92 OCULUS.COM CAP4813378045440697,15.19,Merchandise,2022
6/14/2022,6/14/2022,OCULUS *68RVQDPD92 OCULUS.COM CAP4989491951162641,7.59,Merchandise,2022
6/14/2022,6/14/2022,OCULUS *G8SVQDPD92 OCULUS.COM CAP4989495397828963,16.28,Merchandise,2022
6/14/2022,6/14/2022,OCULUS *NN9PWD3E92 OCULUS.COM CAP5009755042469668,11.94,Merchandise,2022
6/14/2022,6/14/2022,OCULUS *Y69PWD3E92 OCULUS.COM CAP5009753369136502,11.94,Merchandise,2022
6/15/2022,6/15/2022,CCBILL.COM 888-5969279 AZ,7.43,Merchandise,2022
6/15/2022,6/15/2022,DUNKIN DONUTSBALTIMORE BALTIMORE MD,3.79,Restaurants,2022
6/15/2022,6/15/2022,FABER NEWS #1211 BALTIMORE MD,59.32,Merchandise,2022
6/15/2022,6/15/2022,ROKU FOR VIKI INC 8162728107 DE,10.85,Services,2022
6/16/2022,6/16/2022,CCBILL.COM 888-5969279 AZ,8.5,Merchandise,2022
6/16/2022,6/16/2022,HILTON RESTAURANT SHRT RICHMOND VA,38,Restaurants,2022
6/16/2022,6/16/2022,INTERNET PAYMENT - THANK YOU,-2000,Payments and Credits,2022
6/17/2022,6/17/2022,APPLE.COM/BILL 111-111-1111 CAAPPLE PAY ENDING IN 4775,5.29,Merchandise,2022
6/17/2022,6/17/2022,CCBILL.COM 888-5969279 AZ,4.26,Merchandise,2022
6/17/2022,6/17/2022,TMOBILE*AUTO PAY 800-937-8997 WAITEM TRANSFERRED FROM PREV ACCOUNT,70,Merchandise,2022
6/19/2022,6/19/2022,CCBILL.COM 888-5969279 AZ,10.62,Merchandise,2022
6/19/2022,6/19/2022,HBOOKSELLER ST625 BALTIMORE MD,92.93,Merchandise,2022
6/20/2022,6/20/2022,ALASKA WIFI BY GOGO 877-350-0038 IL373866605SSAS,8,Services,2022
6/20/2022,6/20/2022,ALASKA WIFI BY GOGO 877-350-0038 IL373866613SSAS,8,Services,2022
6/20/2022,6/20/2022,CVS/PHARMACY #11076 SEATTLE WA,100.78,Merchandise,2022
6/20/2022,6/20/2022,HIMALAYAN JAVA COFFEE LYNNWOOD WA,8.36,Supermarkets,2022
6/20/2022,6/20/2022,WALGREENS #11856 SEATTLE WA,24.78,Merchandise,2022
6/21/2022,6/21/2022,HYATT HOUSE SPACE NEEDLE SEATTLE WA,239.73,Travel/ Entertainment,2022
6/21/2022,6/21/2022,ORCA SEATTLE WA,23,Travel/ Entertainment,2022
6/21/2022,6/21/2022,SAVEWAY MARKET SEATTLE WA,3.35,Supermarkets,2022
6/21/2022,6/21/2022,SQ *SIMPLY SEATTLE SEATTLE WA0002305843015849359620,30.87,Merchandise,2022
6/21/2022,6/21/2022,TST* PREMIER MEAT PIES SEATTLE WA00029314007510745100AA,45.24,Restaurants,2022
6/21/2022,6/21/2022,UBER TRIP 866-576-1039 CAAPPLE PAY ENDING IN 4775,14.05,Travel/ Entertainment,2022
6/21/2022,6/22/2022,ALASKA WIFI BY GOGO 877-350-0038 IL373866605SSAS,-8,Payments and Credits,2022
6/22/2022,6/22/2022,CHIHULY G&G TICKETS SEATTLE WATICKET-ORDER-,119.7,Travel/ Entertainment,2022
6/22/2022,6/22/2022,PAYPAL *DATACAMPINC 402-935-7733 CA,298,Education,2022
6/22/2022,6/22/2022,SPACE NEEDLE GIFT SHOP SEATTLE WA02267R,31.96,Merchandise,2022
6/22/2022,6/22/2022,THE BOOKSTORE SEATTLE WA02223R,39.69,Merchandise,2022
6/22/2022,6/22/2022,TM *FLEET FOXES 800-653-8000 CAAPPLE PAY ENDING IN 4775SEA/31-18312,107.5,Travel/ Entertainment,2022
6/22/2022,6/22/2022,UBER TRIP 866-576-1039 CAAPPLE PAY ENDING IN 4775,10.2,Travel/ Entertainment,2022
6/22/2022,6/22/2022,UBER TRIP 866-576-1039 CAAPPLE PAY ENDING IN 4775,13.03,Travel/ Entertainment,2022
6/23/2022,6/23/2022,MOORE THEATER 6502396947 WA,44,Merchandise,2022
6/23/2022,6/23/2022,SQ *MINTER GOODS SEATTLE WA0001152921511547542984,24.26,Merchandise,2022
6/23/2022,6/23/2022,TST* TOM DOUGLAS - THE SEATTLE WA00000344007535312151AA,21.27,Restaurants,2022
6/24/2022,6/24/2022,UBER TRIP 866-576-1039 CAAPPLE PAY ENDING IN 4775,29.85,Travel/ Entertainment,2022
6/24/2022,6/24/2022,UBER TRIP 866-576-1039 CAAPPLE PAY ENDING IN 4775,35.9,Travel/ Entertainment,2022
6/25/2022,6/25/2022,PP*TONY 402-935-2244 CA,83,Services,2022
6/25/2022,6/25/2022,UBER TRIP 866-576-1039 CAAPPLE PAY ENDING IN 4775,9.09,Travel/ Entertainment,2022
6/25/2022,6/25/2022,UBER TRIP 866-576-1039 CAAPPLE PAY ENDING IN 4775,27.99,Travel/ Entertainment,2022
6/26/2022,6/26/2022,PLANNED PARENTHOOD ACTIO NEW YORK NY,25,Services,2022
6/26/2022,6/26/2022,SQ *GLOW TEA SEATTLE WA0001152921511560224750,13.9,Restaurants,2022
6/26/2022,6/26/2022,UBER TRIP 866-576-1039 CAAPPLE PAY ENDING IN 4775,27.06,Travel/ Entertainment,2022
6/26/2022,6/26/2022,UBER TRIP 866-576-1039 CAAPPLE PAY ENDING IN 4775,30.02,Travel/ Entertainment,2022
6/27/2022,6/27/2022,STARBUCKS STORE 16798 BALTIMORE MD393FDE634DB7663671,8.7,Restaurants,2022
6/27/2022,6/27/2022,UBER TRIP 866-576-1039 CAAPPLE PAY ENDING IN 4775,13.71,Travel/ Entertainment,2022
6/27/2022,6/27/2022,UBER TRIP 866-576-1039 CAAPPLE PAY ENDING IN 4775,20.32,Travel/ Entertainment,2022
6/27/2022,6/27/2022,UBER TRIP 866-576-1039 CAAPPLE PAY ENDING IN 4775,20.73,Travel/ Entertainment,2022
6/28/2022,6/28/2022,7-ELEVEN 39655 BALTIMORE MD,11.8,Gasoline,2022
6/28/2022,6/28/2022,APPLE.COM/BILL 866-712-7753 CAAPPLE PAY ENDING IN 4775MMW9NHTJYHA0,3.17,Merchandise,2022
6/30/2022,6/30/2022,INTERNET PAYMENT - THANK YOU,-1000,Payments and Credits,2022
7/1/2022,7/3/2022,NETFLIX.COM NETFLIX.COM CAITEM TRANSFERRED FROM PREV ACCOUNT,10.59,Merchandise,2022
7/1/2022,7/3/2022,PLANNED PARENTHOOD ACTIO NEW YORK NY,25,Services,2022
7/1/2022,7/3/2022,SPOTIFY P1C5133410 8777781161 NYITEM TRANSFERRED FROM PREV ACCOUNT,9.99,Merchandise,2022
7/2/2022,7/2/2022,INTEREST CHARGE ON PURCHASES,99.19,Interest,2022
7/2/2022,7/3/2022,KRYSTAL AND SAAGAR 2025317527 DCITEM TRANSFERRED FROM PREV ACCOUNT,10,Merchandise,2022
7/3/2022,7/3/2022,AMERICANAIR0010268379855 DALLAS TX,30,Travel/ Entertainment,2022
7/3/2022,7/3/2022,DCA FORBES SPACE #23 ARLINGTON VA00359R,4.76,Merchandise,2022
7/3/2022,7/3/2022,DCA WASHINGTONIAN SHOP ARLINGTON VA00314R,9.2,Merchandise,2022
7/3/2022,7/3/2022,LEBANESE TAVERNA EXPRESS CHICAGO IL,12.05,Restaurants,2022
7/4/2022,7/4/2022,UBER TRIP 866-576-1039 CAAPPLE PAY ENDING IN 4775,18.54,Travel/ Entertainment,2022
7/4/2022,7/4/2022,WHOLEFDS CMA #10476 PHOENIX AZ,93.31,Supermarkets,2022
7/5/2022,7/5/2022,AMAZON.COM*E55349263 AMZN.COM/BILLWA3QF0NLW9MGA,8.98,Merchandise,2022
7/5/2022,7/5/2022,AMZN MKTP US*1D8YY1K91 AMZN.COM/BILLWASJBSB0433W4,24.99,Merchandise,2022
7/5/2022,7/5/2022,RAZOR RIDE* OFJTXBLGKP 8335278645 CAAPPLE PAY ENDING IN 4775,4.67,Travel/ Entertainment,2022
7/5/2022,7/5/2022,RAZOR RIDE* UGBXHAJAUK 8335278645 CAAPPLE PAY ENDING IN 4775,5.09,Travel/ Entertainment,2022
7/5/2022,7/5/2022,SAFEWAY.COM #2651 877-505-4040 AZ45965020,131.3,Supermarkets,2022
7/5/2022,7/5/2022,TACO BELL #32737 PHOENIX AZ,12.14,Restaurants,2022
7/5/2022,7/5/2022,TM *CORINNE BAILEY RAE 800-653-8000 CAARZ/29-16353,104,Travel/ Entertainment,2022
7/5/2022,7/5/2022,UBER PASS 866-576-1039 CA,9.99,Travel/ Entertainment,2022
7/5/2022,7/5/2022,WALGREENS #5893 PHOENIX AZ,55.35,Merchandise,2022
7/6/2022,7/6/2022,STATE FARM INSURANCE 800-956-6310 ILITEM TRANSFERRED FROM PREV ACCOUNT,79.66,Merchandise,2022
7/7/2022,7/7/2022,FUBOTV INC NEW YORK NY,1,Services,2022
7/7/2022,7/10/2022,FUBOTV INC NEW YORK NY,-1,Payments and Credits,2022
7/8/2022,7/8/2022,A-Z TENNIS LLC SCOTTSDALE AZ,20,Merchandise,2022
7/8/2022,7/8/2022,CCBILL.COM 888-5969279 AZ,5.42,Merchandise,2022
7/8/2022,7/8/2022,TARGET 00032615091 PHOENIX AZ,23.88,Merchandise,2022
7/9/2022,7/9/2022,CASH APP*JUSTINA LE 415-375-3176 CAITEM TRANSFERRED FROM PREV ACCOUNT,51.5,Merchandise,2022
7/9/2022,7/9/2022,CCBILL.COM 888-5969279 AZ,8.5,Merchandise,2022
7/9/2022,7/9/2022,ONLYFANS 8886880458 FL,5.32,Merchandise,2022
7/9/2022,7/9/2022,SWEETS 4 TREATS AZ MILLS TEMPE AZ,13.28,Merchandise,2022
7/9/2022,7/9/2022,TST* THE HUB BAR & GRILL PHOENIX AZ,78,Restaurants,2022
7/10/2022,7/10/2022,0113 PLANET FITNESS PHOENIX AZ,15.77,Travel/ Entertainment,2022
7/10/2022,7/10/2022,CCBILL.COM 888-5969279 AZ,5.32,Merchandise,2022
7/10/2022,7/10/2022,CCBILL.COM 888-5969279 AZ,5.95,Merchandise,2022
7/10/2022,7/10/2022,QT 410 SURPRISE AZ0041001MUT3898H,55.98,Gasoline,2022
7/10/2022,7/10/2022,SPROUTS FARMERS MARKET SCOTTSDALE AZ,10.63,Supermarkets,2022
7/10/2022,7/10/2022,TST* POSTINO - KIERLAN SCOTTSDALE AZ00051712007732140803AA,69.72,Restaurants,2022
7/11/2022,7/11/2022,AMZN MKTP US*C410V0IJ3 AMZN.COM/BILLWA58J4D8LYVDM,37.23,Merchandise,2022
7/11/2022,7/11/2022,ATL WINGS AZ330 PHOENIX AZ,19.31,Restaurants,2022
7/11/2022,7/11/2022,CCBILL.COM 888-5969279 AZ,3.72,Merchandise,2022
7/11/2022,7/11/2022,CCBILL.COM 888-5969279 AZ,4.25,Merchandise,2022
7/11/2022,7/11/2022,UNLV WEB TIX/FOUNDATION 702-774-9800 NV,60.25,Education,2022
7/12/2022,7/12/2022,CAVASSON EASTSIDE CAFE SCOTTSDALE AZ,13.08,Restaurants,2022
7/12/2022,7/12/2022,ONLYFANS.COM 8886880458 IL,3.19,Merchandise,2022
7/12/2022,7/12/2022,OSCARS TACO SHOP SCOTTSDALE AZ,14.37,Restaurants,2022
7/12/2022,7/12/2022,SAFEWAY #2651 PHOENIX AZ,21.51,Supermarkets,2022
7/13/2022,7/13/2022,CAVASSON EASTSIDE CAFE SCOTTSDALE AZ,11.72,Restaurants,2022
7/13/2022,7/13/2022,CCBILL.COM 888-5969279 AZ,10.63,Merchandise,2022
7/14/2022,7/14/2022,INTERNET PAYMENT - THANK YOU,-2600,Payments and Credits,2022
7/15/2022,7/15/2022,APPLE.COM/BILL 866-712-7753 CAAPPLE PAY ENDING IN 4775MMW9WSH40FA0,15.89,Merchandise,2022
7/15/2022,7/15/2022,ARCO #42370 AMPM LAS VEGAS NV,51.44,Gasoline,2022
7/15/2022,7/15/2022,ATL WINGS AZ330 PHOENIX AZ,20.38,Restaurants,2022
7/15/2022,7/15/2022,CCBILL.COM 888-5969279 AZ,10.63,Merchandise,2022
7/15/2022,7/15/2022,EXXONMOBIL WIKIEUP AZ,6.98,Gasoline,2022
7/15/2022,7/15/2022,EXXONMOBIL WIKIEUP AZ,10,Gasoline,2022
7/15/2022,7/15/2022,GOOGLE *PLAY G.CO/HELPPAY#CAP0KBBJXS,50.23,Services,2022
7/15/2022,7/15/2022,GOOGLE *PLAY G.CO/HELPPAY#CAP0KBD5U1,59.35,Services,2022
7/15/2022,7/15/2022,QT 468 YOUNGTOWN AZ0046801HXZ25Q9H,42.71,Gasoline,2022
7/15/2022,7/15/2022,ROKU FOR VIKI INC 8162728107 DE,10.85,Services,2022
7/16/2022,7/16/2022,06654 - SHOWCASE MALL G LAS VEGAS NV,20,Services,2022
7/16/2022,7/16/2022,CCBILL.COM 888-5969279 AZ,10.62,Merchandise,2022
7/16/2022,7/16/2022,FOOT LOCKER - 08804 LAS VEGAS NV,32.5,Merchandise,2022
7/16/2022,7/16/2022,H&M0143 LAS VEGAS NV,17.55,Merchandise,2022
7/16/2022,7/16/2022,HUDSON-DUNKIN ST1599 LAS VEGAS NV,11.77,Merchandise,2022
7/16/2022,7/16/2022,PARKINGCOM 8444727577 IL,1.35,Services,2022
7/16/2022,7/16/2022,QUINTEVENTS 7049262700 NC,79,Services,2022
7/16/2022,7/16/2022,ROSS STORES #1341 LAS VEGAS NV,28.16,Merchandise,2022
7/16/2022,7/16/2022,UNLV TMC MERCHANDISE LAS VEGAS NV,40,Education,2022
7/17/2022,7/17/2022,CCBILL.COM 888-5969279 AZ,10.63,Merchandise,2022
7/17/2022,7/17/2022,HOOVER DAM 7024942517 NV,10,Travel/ Entertainment,2022
7/17/2022,7/17/2022,HOOVER DAM 7024942517 NV,30,Travel/ Entertainment,2022
7/17/2022,7/17/2022,HOOVER DAM CAFE BOULDER CITY NV,21.22,Restaurants,2022
7/17/2022,7/17/2022,NAYAX VENDING 14 HUNT VALLEY MD,5.1,Restaurants,2022
7/17/2022,7/17/2022,PIZZA FORTE LAS VEGAS NV,18.26,Restaurants,2022
7/17/2022,7/17/2022,SHELL12675958008 WHITE HILLS AZ,5.38,Gasoline,2022
7/17/2022,7/17/2022,SHELL12675958008 WHITE HILLS AZ,26.15,Gasoline,2022
7/17/2022,7/17/2022,TMOBILE*AUTO PAY 800-937-8997 WAITEM TRANSFERRED FROM PREV ACCOUNT,70,Merchandise,2022
7/18/2022,7/18/2022,APPLE.COM/BILL 111-111-1111 CAAPPLE PAY ENDING IN 4775,5.29,Merchandise,2022
7/18/2022,7/18/2022,WARBY PARKER 8884927297 NYITEM TRANSFERRED FROM PREV ACCOUNT,415,Merchandise,2022
7/19/2022,7/19/2022,5GUYS 0567 QSR PHOENIX AZ,16.8,Restaurants,2022
7/19/2022,7/19/2022,TARGET 00009506091 PHOENIX AZAPPLE PAY ENDING IN 4775,5.18,Supermarkets,2022
7/19/2022,7/19/2022,THE HOME DEPOT #0477 PHOENIX AZ,38.1,Home Improvement,2022
7/20/2022,7/20/2022,AMC 0190 DESERT RIDGE PHOENIX AZ,14.67,Travel/ Entertainment,2022
7/20/2022,7/20/2022,ARIZONA DIAMONDBACKS PHOENIX AZ02099R,87,Travel/ Entertainment,2022
7/20/2022,7/20/2022,CCBILL.COM 888-5969279 AZ,15.95,Merchandise,2022
7/20/2022,7/20/2022,FAMOUS FOOTWEAR #3150 PHOENIX AZ,54.28,Merchandise,2022
7/20/2022,7/20/2022,FOOD CITY #140 PHOENIX AZ,32.21,Supermarkets,2022
7/20/2022,7/20/2022,SQ *BOSA DONUTS PHOENIX AZ0001152921511664935285,11.02,Merchandise,2022
7/20/2022,7/20/2022,THE VAN BUREN PHOENIX AZ,35,Restaurants,2022
7/20/2022,7/20/2022,TST* SUPERSTITION MEADER PHOENIX AZ,32.06,Restaurants,2022
7/21/2022,7/21/2022,AMZN MKTP US*SL3O72I03 AMZN.COM/BILLWA4ULJ8ELKYZT,5.41,Merchandise,2022
7/21/2022,7/21/2022,SPIN MOBILITY SPIN.APP CAAPPLE PAY ENDING IN 4775,3.84,Travel/ Entertainment,2022
7/21/2022,7/21/2022,SPIN MOBILITY SPIN.APP CAAPPLE PAY ENDING IN 4775,5.12,Travel/ Entertainment,2022
7/21/2022,7/21/2022,SQ *POKITRITION - SUSH PHOENIX AZ0002305843015997224135,36.32,Restaurants,2022
7/21/2022,7/21/2022,TACO BELL #32737 PHOENIX AZ,9,Restaurants,2022
7/21/2022,7/21/2022,THE VAN BUREN 602-253-0370 AZARZB507F35-32881,80,Travel/ Entertainment,2022
7/21/2022,7/21/2022,THE VAN BUREN PHOENIX AZ,26,Restaurants,2022
7/22/2022,7/22/2022,CIRCLE K # 03447 PHOENIX AZ02293R,9,Gasoline,2022
7/22/2022,7/22/2022,SIZZLE KOREAN BBQ PHOENIX AZ,140,Restaurants,2022
7/22/2022,7/22/2022,TARGET 00032615091 PHOENIX AZAPPLE PAY ENDING IN 4775,54.01,Merchandise,2022
7/22/2022,7/22/2022,THE HOME DEPOT #0477 PHOENIX AZ,11.36,Home Improvement,2022
7/23/2022,7/23/2022,AMAZON.COM*501C142X3 AMZN.COM/BILLWA2Y07L77CYUI,17.96,Merchandise,2022
7/23/2022,7/23/2022,CCBILL.COM 888-5969279 AZ,7.43,Merchandise,2022
7/23/2022,7/23/2022,CCBILL.COM 888-5969279 AZ,10.62,Merchandise,2022
7/23/2022,7/23/2022,CCBILL.COM 888-5969279 AZ,10.62,Merchandise,2022
7/23/2022,7/23/2022,PIZZERIA BIANCO PHOENIX AZ,26,Restaurants,2022
7/23/2022,7/23/2022,PIZZERIA BIANCO PHOENIX AZ,46.07,Restaurants,2022
7/24/2022,7/24/2022,CCBILL.COM 888-5969279 AZ,5.3,Merchandise,2022
7/24/2022,7/24/2022,CCBILL.COM 888-5969279 AZ,10.63,Merchandise,2022
7/25/2022,7/25/2022,JIMMY JOHNS - 2500 PHOENIX AZ,14.19,Restaurants,2022
7/26/2022,7/26/2022,CCBILL.COM 888-5969279 AZ,6.22,Merchandise,2022
7/26/2022,7/26/2022,CCBILL.COM 888-5969279 AZ,6.38,Merchandise,2022
7/26/2022,7/26/2022,CCBILL.COM 888-5969279 AZ,15.95,Merchandise,2022
7/26/2022,7/26/2022,CIRCLE K 00114 PHOENIX AZ02619R,2,Gasoline,2022
7/26/2022,7/26/2022,OREGANOS 1028 SCOTTSDALE AZ,40,Restaurants,2022
7/26/2022,7/26/2022,TST* FAIR TRADE CAFE PHOENIX AZ00010466007933128311AA,20.14,Restaurants,2022
7/27/2022,7/27/2022,APPLE.COM/BILL 866-712-7753 CAAPPLE PAY ENDING IN 4775MMWB0VJN33A0,3.17,Merchandise,2022
7/27/2022,7/27/2022,COBBLESTONE AUTO SPA 51 PHOENIX AZ,21,Automotive,2022
7/27/2022,7/27/2022,CVS/PHARMACY #08366 PHOENIX AZAPPLE PAY ENDING IN 4775,17.14,Merchandise,2022
7/28/2022,7/28/2022,AKCHIN PAVILION AMPHI PHOENIX AZ,28.66,Restaurants,2022
7/29/2022,7/29/2022,AKCHIN PAVILION AMPHI PHOENIX AZ,7.6,Restaurants,2022
7/29/2022,7/29/2022,INTERNET PAYMENT - THANK YOU,-1000,Payments and Credits,2022
7/29/2022,7/29/2022,TWO HIPPIES BEACH HOUSE PHOENIX AZ,27.9,Restaurants,2022
7/30/2022,7/30/2022,SHELL57441826203 PHOENIX AZ,20,Gasoline,2022
7/30/2022,7/30/2022,WALGREENS #3768 TEMPE AZ,40.67,Merchandise,2022
7/30/2022,7/30/2022,YAHOO *FINANCE PLUS 800-277-3818 VAITEM TRANSFERRED FROM PREV ACCOUNT,37.1,Merchandise,2022
7/31/2022,7/31/2022,CASHBACK BONUS REDEMPTION PYMT/STMT CRDT,-81.42,Awards and Rebate Credits,2022
7/31/2022,7/31/2022,FRYS-FOOD-DRG #046 PHOENIX AZ,12.62,Supermarkets,2022
7/31/2022,7/31/2022,IC* INSTACART 8882467822 CAAPPLE PAY ENDING IN 4775,21.56,Supermarkets,2022
7/31/2022,7/31/2022,INTERNET PAYMENT - THANK YOU,-5258.68,Payments and Credits,2022
7/31/2022,7/31/2022,SAFEWAY #2651 PHOENIX AZ,44.5,Supermarkets,2022
7/31/2022,8/3/2022,CCBILL.COM 888-5969279 AZ,12.02,Merchandise,2022
8/1/2022,8/1/2022,AMZN MKTP US*1U8XJ92X3 AMZN.COM/BILLWA4DQYL6QKEAP,19.54,Merchandise,2022
8/1/2022,8/3/2022,CLEAN FREAK - THOMAS PHOENIX AZ,20,Automotive,2022
8/1/2022,8/3/2022,MICHAELS STORES 9848 PHOENIX AZ9848000422262208011154,39.79,Merchandise,2022
8/1/2022,8/3/2022,NETFLIX.COM NETFLIX.COM CAITEM TRANSFERRED FROM PREV ACCOUNT,10.59,Merchandise,2022
8/1/2022,8/3/2022,PLANNED PARENTHOOD ACTIO NEW YORK NY,25,Services,2022
8/1/2022,8/3/2022,SPOTIFY P1CE42EB67 8777781161 NYITEM TRANSFERRED FROM PREV ACCOUNT,9.99,Merchandise,2022
8/2/2022,8/2/2022,INTEREST CHARGE ON PURCHASES,61.69,Interest,2022
8/2/2022,8/3/2022,AMZN MKTP US*178R51N10 AMZN.COM/BILLWAGNNQQ6106KT,32.56,Merchandise,2022
8/2/2022,8/3/2022,KRYSTAL AND SAAGAR 2025317527 DCITEM TRANSFERRED FROM PREV ACCOUNT,10,Merchandise,2022
8/3/2022,8/3/2022,1XDATASPELL SAN MATEO CA,96.65,Merchandise,2022
8/3/2022,8/3/2022,CASHBACK BONUS REDEMPTION PYMT/STMT CRDT,-53.05,Awards and Rebate Credits,2022
8/3/2022,8/3/2022,CCBILL.COM 888-5969279 AZ,12.65,Merchandise,2022
8/3/2022,8/3/2022,INTERNET PAYMENT - THANK YOU,-268.79,Payments and Credits,2022
8/3/2022,8/3/2022,STATE FARM INSURANCE 800-956-6310 ILITEM TRANSFERRED FROM PREV ACCOUNT,79.66,Merchandise,2022
8/4/2022,8/4/2022,TARGET 00009506091 PHOENIX AZ,14.96,Supermarkets,2022
8/5/2022,8/5/2022,SAFEWAY #2651 PHOENIX AZ,28.21,Supermarkets,2022
8/5/2022,8/5/2022,TARGET 00032615091 PHOENIX AZ,55.34,Merchandise,2022
8/5/2022,8/5/2022,UBER PASS 866-576-1039 CA,9.99,Travel/ Entertainment,2022
8/6/2022,8/6/2022,PAR*FOGO SCOTTSDALE SCOTTSDALE AZ,104.4,Restaurants,2022
8/7/2022,8/7/2022,GUANAQUITO RESTAURANT PHOENIX AZ,32.48,Restaurants,2022
8/8/2022,8/8/2022,SCOTTSDALE QTR CIN 292 SCOTTSDALE AZ,8,Travel/ Entertainment,2022
8/8/2022,8/8/2022,SCOTTSDALE QTR CIN 292 SCOTTSDALE AZ,14.05,Travel/ Entertainment,2022
8/8/2022,8/8/2022,TAKE 5 #667 PHOENIX AZ,110.33,Automotive,2022
8/8/2022,8/8/2022,TWO HIPPIES BEACH HOUSE PHOENIX AZ,24.26,Restaurants,2022
8/8/2022,8/8/2022,WALGREENS #5893 PHOENIX AZ,4.36,Merchandise,2022
8/9/2022,8/9/2022,BONOBOS 1-877-294-7737 SCOTTSDALE AZ,106.07,Merchandise,2022
8/9/2022,8/9/2022,NATURAL GROCERS PI PHOENIX AZ,40.77,Supermarkets,2022
8/9/2022,8/9/2022,THE HOME DEPOT #0477 PHOENIX AZ,47.74,Home Improvement,2022
8/10/2022,8/10/2022,APPLE.COM/BILL 866-712-7753 CAAPPLE PAY ENDING IN 4775MMWB67D657A0,15.89,Merchandise,2022
8/10/2022,8/12/2022,CCBILL.COM 888-5969279 AZ,-3.72,Payments and Credits,2022
8/12/2022,8/12/2022,ATL WINGS AZ330 PHOENIX AZ,20.38,Restaurants,2022
8/13/2022,8/13/2022,SAFEWAY #2651 PHOENIX AZ,45.8,Supermarkets,2022
8/13/2022,8/13/2022,TST* FAIR TRADE CAFE PHOENIX AZ00010466008161694633AA,20.9,Restaurants,2022
8/14/2022,8/14/2022,INTERNET PAYMENT - THANK YOU,-962.04,Payments and Credits,2022
8/14/2022,8/14/2022,THE HOME DEPOT #0464 PHOENIX AZ,9.75,Home Improvement,2022
8/15/2022,8/15/2022,ROKU FOR VIKI INC 8162728107 DE,10.85,Services,2022
8/15/2022,8/15/2022,SQ *PRESS SCOTTSDALE Q SCOTTSDALE AZ0001152921511777579737,16.13,Restaurants,2022
8/15/2022,8/16/2022,BONOBOS 1-877-294-7737 SCOTTSDALE AZ,-106.07,Payments and Credits,2022
8/17/2022,8/17/2022,APPLE.COM/BILL 866-712-7753 CAAPPLE PAY ENDING IN 4775MMWB8FG64XA0,5.29,Merchandise,2022
8/17/2022,8/17/2022,SAFEWAY #2651 PHOENIX AZ,9.91,Supermarkets,2022
8/17/2022,8/17/2022,TMOBILE*AUTO PAY 800-937-8997 WAITEM TRANSFERRED FROM PREV ACCOUNT,70,Merchandise,2022
8/18/2022,8/18/2022,GA TECH BUZZCARD WEB 385-1075 GA,33,Education,2022
8/19/2022,8/19/2022,SAFEWAY #2651 PHOENIX AZ,1.17,Supermarkets,2022
8/19/2022,8/19/2022,SAFEWAY #2651 PHOENIX AZ,26.19,Supermarkets,2022
8/20/2022,8/20/2022,CRUJIENTE TACOS PHOENIX AZ,104.17,Restaurants,2022
8/20/2022,8/20/2022,CVS/PHARMACY #10920 PHOENIX AZ,5.74,Merchandise,2022
8/20/2022,8/20/2022,THE THEODORE PHOENIX AZ,57.09,Restaurants,2022
8/22/2022,8/22/2022,CASH APP*CYANFACE 415-375-3176 CAITEM TRANSFERRED FROM PREV ACCOUNT,25.75,Merchandise,2022
8/23/2022,8/23/2022,CHEBA HUT - PHOENIX AZ PHOENIX AZ,22.6,Restaurants,2022
8/23/2022,8/23/2022,HARVARD BUS EDUCATION 617-783-7600 MA3581364,36.12,Merchandise,2022
8/24/2022,8/24/2022,CAFE RIO 0084 SCOTTSDALE SCOTTSDALE AZ,18.15,Restaurants,2022
8/25/2022,8/25/2022,CKE*IKES LOVE AND SANDWI PHOENIX AZ,2.17,Restaurants,2022
8/25/2022,8/25/2022,CKE*IKES LOVE AND SANDWI PHOENIX AZ,16.79,Restaurants,2022
8/25/2022,8/25/2022,WALGREENS #5893 PHOENIX AZ,34.79,Merchandise,2022
8/26/2022,8/26/2022,TACO BELL #32737 PHOENIX AZ,14.85,Restaurants,2022
8/27/2022,8/27/2022,OLD SPAGHETTI FACTORY 69 PHOENIX AZ,82.34,Restaurants,2022
